timestamp,open,high,low,close,volume
2024-09-29T08:00:00Z,65477.01000000,65720.00000000,65433.00000000,65691.92000000,1041.46532000
2024-09-29T12:00:00Z,65691.92000000,65850.00000000,65576.21000000,65751.34000000,1924.67822000
2024-09-29T16:00:00Z,65751.34000000,65972.17000000,65654.01000000,65958.82000000,1134.64262000
2024-09-29T20:00:00Z,65958.81000000,66076.12000000,65528.00000000,65602.01000000,1777.01085000
2024-09-30T00:00:00Z,65602.01000000,65618.80000000,64190.00000000,64553.68000000,6048.78935000
2024-09-30T04:00:00Z,64553.68000000,64750.01000000,64310.00000000,64562.01000000,3209.21927000
2024-09-30T08:00:00Z,64562.01000000,64576.01000000,63249.68000000,63819.44000000,7287.18568000
2024-09-30T12:00:00Z,63819.45000000,64161.08000000,63508.00000000,63561.41000000,4845.53912000
2024-09-30T16:00:00Z,63561.42000000,63738.25000000,63056.00000000,63488.00000000,5487.90402000
2024-09-30T20:00:00Z,63488.00000000,63860.00000000,62856.30000000,63327.59000000,3132.45008000
2024-10-01T00:00:00Z,63327.60000000,63744.00000000,63006.70000000,63723.48000000,3879.35185000
2024-10-01T04:00:00Z,63723.47000000,64130.63000000,63652.06000000,64045.92000000,3515.39368000
2024-10-01T08:00:00Z,64045.92000000,64118.00000000,63707.89000000,63734.00000000,3230.34622000
2024-10-01T12:00:00Z,63734.01000000,63809.97000000,61814.01000000,62628.85000000,12629.85952000
2024-10-01T16:00:00Z,62628.85000000,62778.73000000,61092.00000000,61755.99000000,12278.90165000
2024-10-01T20:00:00Z,61755.99000000,61760.74000000,60164.00000000,60805.78000000,8137.62816000
2024-10-02T00:00:00Z,60804.92000000,61883.00000000,60733.81000000,61750.47000000,4288.88242000
2024-10-02T04:00:00Z,61750.46000000,61940.00000000,61350.00000000,61727.40000000,2824.36251000
2024-10-02T08:00:00Z,61727.39000000,61914.34000000,60888.88000000,61164.01000000,3827.59582000
2024-10-02T12:00:00Z,61164.01000000,61926.90000000,60524.21000000,61874.01000000,7565.27679000
2024-10-02T16:00:00Z,61874.01000000,62390.31000000,60000.00000000,60190.01000000,7929.51771000
2024-10-02T20:00:00Z,60190.01000000,60999.24000000,60128.00000000,60649.28000000,5099.06593000
2024-10-03T00:00:00Z,60649.27000000,61464.00000000,60536.00000000,61463.99000000,3657.31206000
2024-10-03T04:00:00Z,61464.00000000,61477.19000000,60814.12000000,60926.00000000,3351.19716000
2024-10-03T08:00:00Z,60926.00000000,61070.47000000,60126.56000000,60764.74000000,4407.11899000
2024-10-03T12:00:00Z,60764.73000000,60900.00000000,59828.11000000,60641.50000000,8572.02693000
2024-10-03T16:00:00Z,60641.50000000,61058.00000000,59917.02000000,61036.00000000,4408.85414000
2024-10-03T20:00:00Z,61036.00000000,61100.00000000,60596.40000000,60752.71000000,1824.92544000
2024-10-04T00:00:00Z,60752.72000000,61272.73000000,60459.90000000,60951.99000000,2373.59688000
2024-10-04T04:00:00Z,60951.99000000,61544.98000000,60936.66000000,61443.64000000,2454.00481000
2024-10-04T08:00:00Z,61443.64000000,61646.27000000,61266.42000000,61449.84000000,2343.66551000
2024-10-04T12:00:00Z,61449.84000000,62004.48000000,60753.97000000,61873.04000000,8500.98500000
2024-10-04T16:00:00Z,61873.05000000,62468.00000000,61644.01000000,62368.00000000,4031.14494000
2024-10-04T20:00:00Z,62368.00000000,62484.85000000,61965.14000000,62086.00000000,1591.26280000
2024-10-05T00:00:00Z,62086.00000000,62214.00000000,61689.26000000,61861.99000000,1490.81546000
2024-10-05T04:00:00Z,61861.99000000,62268.28000000,61824.01000000,62076.19000000,1052.59709000
2024-10-05T08:00:00Z,62076.20000000,62326.48000000,62076.19000000,62180.00000000,1522.84096000
2024-10-05T12:00:00Z,62179.99000000,62370.56000000,62100.00000000,62167.66000000,1317.65584000
